Sentiment,Label,CleanedReview
Positive,1,hidden gemperfectli restor onli ten minut walk from the cathedr tri the best cuban coff in a bar just in a corner of the squar
Positive,1,lot go on in plaza viejaplaza vieja is a must to chill out in there are multipl bar and restaur cafe and at ani time in the even there can be up to 3 band all play live cuban music the plaza ha been renov a it had fallen into disrepair but now it is a hive of activ and so welcom we realli felt comfort there and would recommend it to anyon want to just sit drink a pina colada or cuba libr and just enjoy the vibe
Positive,1,lot go onth squar of havana are veri busi you will see a lot of peopl walk sing and dress up in tradit garb
Positive,1,a great place to startth plaza vieja in old havana is a great place to start your walk trek around the old coloni part of the citi you can easili get to the capit build and the other love park situat throughout the area and there are wonder restaur everyon at each of the restaur wa warm and welcom and the food wa great at all we went to
Positive,1,charm newli renovatedth place look newli renov souround by sever cafeteria and bar the hart of havana and nice to walk around in the street s lead to the squar have a drink or a coffe at one of the cafeteria and enjoy life
Positive,1,thi place rock beauti build 2 or 3 band compet with each other danc in the open even the street sweeper got into it on the corner is the most amaz restaur with all sort of goodi hang from the roof all from the 50 s also a bar breweri here with a car in the bar
Positive,1,go when the antiqu vendor are theresom realli delight find at the littl antiqu vendor booth around thi squar i bought some antiqu stamp that are so charm and i bought some small art print there too i also saw small religi relic lot of book havana is amaz tragic beauti friendli welcom
Positive,1,beauti squar with great vubew stay in a casa particular on plaza vieja dure our recent trip to havana thi beauti old squar is fill with life music danc beauti build great restaur and interest art the true centr of old havana a must visit experi when in havana
Positive,1,cool to walk througha beauti open squar fill with adult kid and everyon in between good for pictur but i opt for more out of the way spot for my selfi ing
Positive,1,the live squareday and night you pa by thi squar and it s alway live music and drink and sing everywher by local and visitor alik lot of restaur are close by and it s a perfect area to just hang out with friend and enjoy the even
Positive,1,a must go plaza thi plaza ha mani restaur and hotel were you may stay but most especi enjoy good food coffe and live music i recommend to visit la vitrola
Positive,1,person walk tourplaza vieja is one of the site that the cuban govern ha complet in restor and it is gorgeou it is far too extens to give in detail but when visit old havana habana vieja thi is a must on what to see thi is a step back in time the architectur qualiti here are baroqu spanish influenc
Positive,1,a beauti renov plazaplaza vieja is a love place to sit over a meal or drink and peopl watch there are plenti of bar and restaur to choos from the build are beauti restor
Positive,1,an astonishingli beauti place to admireplaza vieja ha been beauti refurbish all over i saw from a pictur how it had look befor and the differ is breathless all the build look new and clean the place is clean ha nice sculptur and a big nice fountain from some bar beauti live music is heard the restaur bar museum even the spa make you will to pay a visit in one of the corner of the squar there is a build with a lift if you go up you can see beauti view of the citi and make nice pictur there is a dark room with a guid who by a devic show you all worth see and explain the histori show the variou place and monument i spent 3 hour admir the squar from abov and below no one must miss to visit thi squar
