Sentiment,Label,Review
Negative,0,"Absolutely not best in Rome - Would not returnWith much anticipation we arrived for our reservation.  We were promptly seated, but then the trouble started.  It took nearly an hour for our order to be taken.  Sadly they were out of many menu items, including some featured in the hailed tasting menus.  Our dinner took nearly 4 hours with painfully slow service and most of the time with empty water and wine glasses.  Servers were completely inattentive.  I sensed that the entire dining room was annoyed with the poor service.  Food was OK, but several items on our tasting menu were cold and inedible.  Please save yourself the time and money.  There is absolutely no way that this is the best place in Rome."
Negative,0,"Expected the TA rating's and I was disapointedWalked in and didn't get in, so made a reservation, confirmed thru e-mail. Arrived on time and they made us feel unwelcomed likethere was no reservation an after all they gave us a terrible table. Next to the waiters station. (never accept that table). They where out of squid and truffle as a welcome. But surprise 50% of the menu had truffle. I asked for help with the wine list. And never got help from the maitre'd and even approached our table. Would never go back."
Negative,0,"expensive rubbishit took nearly 5 hours for them to complete our meal. They forgot to process our main course!!! Even our coffee took 30mins to arrive. What did they do go to brazil to pick the beans themselves. All this cost us 228€ for 2 of us. The food when it did arrive was average. Not to be recommended, look for where the locals go because it's not here!"
Negative,0,"A boring four and a half hours that could have been superbWe arrived at 08.15 with table booked for 08.30. No problem, made to feel very welcome. Problems started after first course.... I do not think the kitchen was able to cope with the meal orders..... seriously it took them four and a half hours to serve us our meal. The waitresses kept on apologising saying 'would not be long', 'working on yours now', 'yours is next to be cooked', etc.......
I think this is about the only restaurant I have left without leaving a tip.
It could have been superb if the kitchen timing was sorted, but the speed of non service spolit everything."
Negative,0,"How can this be the no. 1 restaurant in Rome ???There wasn't one Italian person in this place. Only tourist, who like ourselves, read the reviews on tripadvisor and decided to venture there.
While the service was kind (but as the crowd, not local), the food was over trying and disappointing. Nothing close to the traditionally simple and qualitative cuisine you expect in Italy. 
DON'T GO THERE !!!"
Negative,0,"lost the touchWe went there for all the good critics here in tripadvisor, but sadly service was terrible and ambience was boring and 1 hour to serve the appetaizer and one more for the entre. food was ok and the waitress try to be nice but not enough. wouldn´t repit."
Negative,0,TERRIBLE ATTITUDE!!!!DONT GO!!!!Terrible attitude as soon as walked in!!! Who do they think they are???
Positive,1,Birthday DinnerAd Hoc was the PERFECT place to celebrate my birthday. They made the entire dining experience so special and continued to bring out special treats throughout the meal. The entire waitstaff was attentive and made us feel at home. Their wine list is extensive and the staff was fantastic at narrowing down and helping us find a wine we could all enjoy. Would highly recommend the dining experience here for anyone looking for an incredible meal in Rome.
Positive,1,"Great Italian cooking with a touchIt was the second time I ate at Ad Hoc, after a few years. Food is still great, Italian with a modern touch. Good and friendly service. Huge selection of good wines.
The place is cosy enough for a romantic dinner or a small group appreciating clever cooking."
Positive,1,"One of the best meals in ItalyYou want to be treated like royalty while paying for normal fine dining? This is the place. And the food is wonderful. Lots of complimentary small bites to make this worthy of a Michelin star. Seriously, give this place a try. I think you will love the whole experience."
